Feature,Importance
cat__F3888_4-28-2025,0.0
cat__F3888_4-29-2008,0.0
cat__F3888_4-29-2013,0.0
cat__F3888_4-29-2014,0.0
cat__F3888_4-29-2015,0.0
cat__F3888_4-29-2017,0.0
cat__F3888_4-29-2019,0.0
cat__F3888_4-29-2021,0.0
cat__F3888_4-29-2022,0.0
cat__F3888_4-29-2023,0.0
cat__F3888_4-29-2024,0.0
cat__F3888_4-3-1995,0.0
cat__F3888_4-3-2007,0.0
cat__F3888_4-3-2010,0.0
cat__F3888_4-3-2012,0.0
cat__F3888_4-3-2013,0.0
cat__F3888_4-3-2017,0.0
cat__F3888_4-3-2018,0.0
cat__F3888_4-3-2019,0.0
cat__F3888_4-3-2020,0.0
cat__F3888_4-3-2021,0.0
cat__F3888_4-30-2007,0.0
cat__F3888_4-30-2008,0.0
cat__F3888_4-30-2013,0.0
cat__F3888_4-30-2015,0.0
cat__F3888_4-30-2016,0.0
cat__F3888_4-30-2019,0.0
cat__F3888_4-30-2024,0.0
cat__F3888_4-4-1984,0.0
cat__F3888_4-4-2007,0.0
cat__F3888_4-4-2008,0.0
cat__F3888_4-4-2012,0.0
cat__F3888_4-4-2013,0.0
cat__F3888_4-4-2014,0.0
cat__F3888_4-4-2015,0.0
cat__F3888_4-4-2017,0.0
cat__F3888_4-4-2019,0.0
cat__F3888_4-4-2022,0.0
cat__F3888_4-4-2023,0.0
cat__F3888_4-4-2024,0.0
cat__F3888_4-4-2025,0.0
cat__F3888_4-5-2002,0.0
cat__F3888_4-5-2008,0.0
cat__F3888_4-5-2013,0.0
cat__F3888_4-5-2017,0.0
cat__F3888_4-5-2018,0.0
cat__F3888_4-5-2019,0.0
cat__F3888_4-5-2023,0.0
cat__F3888_4-5-2024,0.0
cat__F3888_4-5-2025,0.0
cat__F3888_4-6-2010,0.0
cat__F3888_4-6-2011,0.0
cat__F3888_4-6-2016,0.0
cat__F3888_4-6-2018,0.0
cat__F3888_4-6-2019,0.0
cat__F3888_4-6-2022,0.0
cat__F3888_4-6-2023,0.0
cat__F3888_4-6-2024,0.0
cat__F3888_4-7-1981,0.0
cat__F3888_4-7-1994,0.0
cat__F3888_4-7-2003,0.0
cat__F3888_4-7-2005,0.0
cat__F3888_4-7-2010,0.0
cat__F3888_4-7-2012,0.0
num__F21,0.0
cat__F3888_4-7-2018,0.0
cat__F3888_4-7-2021,0.0
cat__F3888_4-7-2022,0.0
cat__F3888_4-7-2025,0.0
cat__F3888_4-8-1988,0.0
cat__F3888_4-8-1993,0.0
cat__F3888_4-8-1999,0.0
cat__F3888_4-8-2010,0.0
cat__F3888_4-8-2011,0.0
cat__F3888_4-8-2013,0.0
cat__F3888_4-8-2015,0.0
cat__F3888_4-8-2021,0.0
cat__F3888_4-8-2022,0.0
cat__F3888_4-8-2024,0.0
cat__F3888_4-9-1975,0.0
cat__F3888_4-9-1985,0.0
cat__F3888_4-9-1997,0.0
cat__F3888_4-9-2003,0.0
cat__F3888_4-9-2005,0.0
cat__F3888_4-9-2007,0.0
cat__F3888_4-9-2009,0.0
cat__F3888_4-9-2012,0.0
cat__F3888_4-9-2013,0.0
cat__F3888_4-9-2014,0.0
cat__F3888_4-9-2015,0.0
cat__F3888_4-9-2018,0.0
cat__F3888_4-9-2024,0.0
cat__F3888_4-9-2025,0.0
cat__F3888_5-1-1996,0.0
cat__F3888_5-1-2013,0.0
cat__F3888_5-1-2015,0.0
cat__F3888_5-1-2018,0.0
cat__F3888_5-1-2024,0.0
cat__F3888_5-1-2025,0.0
cat__F3888_5-10-2013,0.0
cat__F3888_5-10-2018,0.0
cat__F3888_5-10-2019,0.0
cat__F3888_5-10-2021,0.0
cat__F3888_5-10-2022,0.0
cat__F3888_5-10-2023,0.0
cat__F3888_5-10-2024,0.0
cat__F3888_5-11-1988,0.0
cat__F3888_5-11-2001,0.0
cat__F3888_5-11-2010,0.0
cat__F3888_5-11-2012,0.0
cat__F3888_5-11-2013,0.0
cat__F3888_5-11-2015,0.0
cat__F3888_5-11-2017,0.0
cat__F3888_5-11-2018,0.0
num__F22,0.0
cat__F3888_5-12-1994,0.0
cat__F3888_5-12-2007,0.0
cat__F3888_5-12-2011,0.0
cat__F3888_5-12-2012,0.0
cat__F3888_5-12-2014,0.0
cat__F3888_5-12-2015,0.0
cat__F3888_5-12-2016,0.0
cat__F3888_5-12-2020,0.0
cat__F3888_5-12-2021,0.0
cat__F3888_5-12-2023,0.0
cat__F3888_5-13-1997,0.0
cat__F3888_5-13-1999,0.0
cat__F3888_5-13-2005,0.0
cat__F3888_5-13-2010,0.0
cat__F3888_5-13-2011,0.0
cat__F3888_5-13-2015,0.0
cat__F3888_5-13-2016,0.0
cat__F3888_5-13-2019,0.0
cat__F3888_5-13-2021,0.0
cat__F3888_5-13-2024,0.0
cat__F3888_5-14-2001,0.0
cat__F3888_5-14-2007,0.0
cat__F3888_5-14-2010,0.0
cat__F3888_5-14-2012,0.0
cat__F3888_5-14-2013,0.0
cat__F3888_5-14-2015,0.0
cat__F3888_5-14-2018,0.0
cat__F3888_5-14-2019,0.0
cat__F3888_5-14-2024,0.0
cat__F3888_5-14-2025,0.0
cat__F3888_5-15-1999,0.0
cat__F3888_5-15-2001,0.0
cat__F3888_5-15-2006,0.0
cat__F3888_5-15-2008,0.0
cat__F3888_5-15-2009,0.0
cat__F3888_5-15-2012,0.0
cat__F3888_5-15-2014,0.0
cat__F3888_5-15-2017,0.0
cat__F3888_5-15-2018,0.0
cat__F3888_5-15-2019,0.0
cat__F3888_5-15-2020,0.0
cat__F3888_5-15-2023,0.0
cat__F3888_5-15-2024,0.0
cat__F3888_5-15-2025,0.0
cat__F3888_5-16-2012,0.0
cat__F3888_5-16-2013,0.0
cat__F3888_5-16-2014,0.0
cat__F3888_5-16-2015,0.0
cat__F3888_5-16-2016,0.0
cat__F3888_5-16-2017,0.0
cat__F3888_5-16-2018,0.0
cat__F3888_5-16-2019,0.0
cat__F3888_5-16-2020,0.0
cat__F3888_5-16-2022,0.0
cat__F3888_5-16-2023,0.0
cat__F3888_5-16-2025,0.0
cat__F3888_5-17-1984,0.0
cat__F3888_5-17-2004,0.0
cat__F3888_5-17-2008,0.0
cat__F3888_5-17-2010,0.0
cat__F3888_5-17-2013,0.0
cat__F3888_5-17-2016,0.0
cat__F3888_5-17-2022,0.0
cat__F3888_5-17-2023,0.0
cat__F3888_5-17-2024,0.0
cat__F3888_5-17-2025,0.0
cat__F3888_5-18-2013,0.0
cat__F3888_5-18-2015,0.0
cat__F3888_5-18-2018,0.0
cat__F3888_5-18-2019,0.0
cat__F3888_5-18-2023,0.0
cat__F3888_5-18-2024,0.0
cat__F3888_5-19-2005,0.0
cat__F3888_5-19-2009,0.0
cat__F3888_5-19-2011,0.0
cat__F3888_5-19-2014,0.0
cat__F3888_5-19-2015,0.0
cat__F3888_5-19-2016,0.0
cat__F3888_5-19-2017,0.0
cat__F3888_5-19-2018,0.0
cat__F3888_5-19-2021,0.0
cat__F3888_5-19-2022,0.0
cat__F3888_5-19-2023,0.0
cat__F3888_5-19-2025,0.0
cat__F3888_5-2-2000,0.0
cat__F3888_5-2-2001,0.0
cat__F3888_5-2-2012,0.0
cat__F3888_5-2-2014,0.0
cat__F3888_5-2-2016,0.0
cat__F3888_5-2-2023,0.0
cat__F3888_5-2-2024,0.0
cat__F3888_5-2-2025,0.0
cat__F3888_5-20-2009,0.0
cat__F3888_5-20-2011,0.0
cat__F3888_5-20-2013,0.0
cat__F3888_5-20-2014,0.0
cat__F3888_5-20-2015,0.0
cat__F3888_5-20-2016,0.0
cat__F3888_5-20-2017,0.0
cat__F3888_5-20-2019,0.0
cat__F3888_5-20-2020,0.0
cat__F3888_5-20-2025,0.0
cat__F3888_5-21-1988,0.0
cat__F3888_5-21-1993,0.0
cat__F3888_5-21-1997,0.0
cat__F3888_5-21-2010,0.0
cat__F3888_5-21-2012,0.0
cat__F3888_5-21-2013,0.0
cat__F3888_5-21-2014,0.0
cat__F3888_5-21-2018,0.0
cat__F3888_5-21-2019,0.0
cat__F3888_5-21-2020,0.0
cat__F3888_5-21-2024,0.0
cat__F3888_5-21-2025,0.0
cat__F3888_5-22-1998,0.0
cat__F3888_5-22-2000,0.0
cat__F3888_5-22-2006,0.0
cat__F3888_5-22-2012,0.0
cat__F3888_5-22-2018,0.0
cat__F3888_5-22-2023,0.0
cat__F3888_5-22-2024,0.0
cat__F3888_5-22-2025,0.0
cat__F3888_5-23-1986,0.0
cat__F3888_5-23-2011,0.0
cat__F3888_5-23-2014,0.0
cat__F3888_5-23-2016,0.0
cat__F3888_5-23-2017,0.0
cat__F3888_5-23-2018,0.0
cat__F3888_5-23-2023,0.0
cat__F3888_5-23-2025,0.0
cat__F3888_5-24-1999,0.0
cat__F3888_5-24-2001,0.0
cat__F3888_5-24-2007,0.0
cat__F3888_5-24-2010,0.0
cat__F3888_5-24-2011,0.0
cat__F3888_5-24-2012,0.0
cat__F3888_5-24-2013,0.0
cat__F3888_5-24-2014,0.0
cat__F3888_5-24-2016,0.0
cat__F3888_5-24-2017,0.0
cat__F3888_5-24-2021,0.0
cat__F3888_5-24-2022,0.0
cat__F3888_5-24-2023,0.0
cat__F3888_5-25-2001,0.0
cat__F3888_5-25-2005,0.0
cat__F3888_5-25-2011,0.0
cat__F3888_5-25-2015,0.0
cat__F3888_5-25-2017,0.0
cat__F3888_5-25-2018,0.0
cat__F3888_5-25-2022,0.0
cat__F3888_5-26-1988,0.0
cat__F3888_5-26-2004,0.0
cat__F3888_5-26-2014,0.0
cat__F3888_5-26-2015,0.0
cat__F3888_5-26-2016,0.0
cat__F3888_5-26-2023,0.0
cat__F3888_5-26-2025,0.0
cat__F3888_5-27-2002,0.0
cat__F3888_5-27-2011,0.0
cat__F3888_5-27-2013,0.0
num__F27,0.0
cat__F3888_5-27-2020,0.0
cat__F3888_5-27-2022,0.0
cat__F3888_5-27-2025,0.0
cat__F3888_5-28-1997,0.0
cat__F3888_5-28-2010,0.0
cat__F3888_5-28-2013,0.0
cat__F3888_5-28-2019,0.0
cat__F3888_5-28-2020,0.0
cat__F3888_5-28-2021,0.0
cat__F3888_5-28-2024,0.0
cat__F3888_5-28-2025,0.0
cat__F3888_5-29-1989,0.0
cat__F3888_5-29-1998,0.0
cat__F3888_5-29-1999,0.0
cat__F3888_5-29-2003,0.0
cat__F3888_5-29-2007,0.0
cat__F3888_5-29-2008,0.0
cat__F3888_5-29-2010,0.0
cat__F3888_5-29-2013,0.0
cat__F3888_5-29-2017,0.0
num__F28,0.0
cat__F3888_5-29-2020,0.0
cat__F3888_5-29-2021,0.0
cat__F3888_5-29-2025,0.0
cat__F3888_5-3-2006,0.0
cat__F3888_5-3-2008,0.0
cat__F3888_5-3-2011,0.0
cat__F3888_5-3-2012,0.0
cat__F3888_5-3-2013,0.0
cat__F3888_5-3-2016,0.0
cat__F3888_5-3-2017,0.0
cat__F3888_5-3-2018,0.0
cat__F3888_5-3-2019,0.0
cat__F3888_5-3-2021,0.0
cat__F3888_5-3-2024,0.0
cat__F3888_5-3-2025,0.0
cat__F3888_5-30-2011,0.0
cat__F3888_5-30-2014,0.0
cat__F3888_5-30-2016,0.0
cat__F3888_5-30-2017,0.0
cat__F3888_5-30-2022,0.0
cat__F3888_5-30-2024,0.0
num__F29,0.0
cat__F3888_5-31-1999,0.0
cat__F3888_5-31-2010,0.0
cat__F3888_5-31-2011,0.0
cat__F3888_5-31-2014,0.0
cat__F3888_5-31-2016,0.0
cat__F3888_5-31-2019,0.0
cat__F3888_5-31-2023,0.0
cat__F3888_5-31-2024,0.0
cat__F3888_5-31-2025,0.0
cat__F3888_5-4-1998,0.0
cat__F3888_5-4-2011,0.0
cat__F3888_5-4-2012,0.0
cat__F3888_5-4-2016,0.0
cat__F3888_5-4-2017,0.0
cat__F3888_5-4-2018,0.0
cat__F3888_5-4-2019,0.0
cat__F3888_5-4-2022,0.0
cat__F3888_5-5-2010,0.0
cat__F3888_5-5-2011,0.0
cat__F3888_5-5-2015,0.0
cat__F3888_5-5-2016,0.0
cat__F3888_5-5-2018,0.0
cat__F3888_5-5-2020,0.0
cat__F3888_5-5-2025,0.0
cat__F3888_5-6-1994,0.0
cat__F3888_5-6-1998,0.0
cat__F3888_5-6-2002,0.0
cat__F3888_5-6-2004,0.0
cat__F3888_5-6-2011,0.0
cat__F3888_5-6-2013,0.0
cat__F3888_5-6-2014,0.0
cat__F3888_5-6-2016,0.0
cat__F3888_5-6-2017,0.0
cat__F3888_5-6-2022,0.0
cat__F3888_5-6-2024,0.0
cat__F3888_5-6-2025,0.0
cat__F3888_5-7-1991,0.0
cat__F3888_5-7-1994,0.0
cat__F3888_5-7-1997,0.0
cat__F3888_5-7-2010,0.0
cat__F3888_5-7-2012,0.0
cat__F3888_5-7-2014,0.0
cat__F3888_5-7-2019,0.0
cat__F3888_5-7-2021,0.0
cat__F3888_5-7-2022,0.0
cat__F3888_5-7-2024,0.0
cat__F3888_5-7-2025,0.0
cat__F3888_5-8-1999,0.0
cat__F3888_5-8-2000,0.0
cat__F3888_5-8-2001,0.0
cat__F3888_5-8-2007,0.0
cat__F3888_5-8-2009,0.0
cat__F3888_5-8-2012,0.0
cat__F3888_5-8-2013,0.0
cat__F3888_5-8-2014,0.0
cat__F3888_5-8-2015,0.0
cat__F3888_5-8-2017,0.0
cat__F3888_5-8-2018,0.0
cat__F3888_5-8-2023,0.0
cat__F3888_5-8-2025,0.0
cat__F3888_5-9-2003,0.0
cat__F3888_5-9-2008,0.0
cat__F3888_5-9-2009,0.0
cat__F3888_5-9-2013,0.0
cat__F3888_5-9-2014,0.0
cat__F3888_5-9-2015,0.0
cat__F3888_5-9-2017,0.0
cat__F3888_5-9-2019,0.0
cat__F3888_5-9-2023,0.0
cat__F3888_5-9-2024,0.0
cat__F3888_5-9-2025,0.0
cat__F3888_6-1-2009,0.0
cat__F3888_6-1-2011,0.0
cat__F3888_6-1-2013,0.0
cat__F3888_6-1-2015,0.0
cat__F3888_6-1-2016,0.0
cat__F3888_6-1-2017,0.0
cat__F3888_6-1-2018,0.0
cat__F3888_6-1-2019,0.0
cat__F3888_6-1-2022,0.0
cat__F3888_6-1-2023,0.0
cat__F3888_6-10-1997,0.0
cat__F3888_6-10-2003,0.0
cat__F3888_6-10-2010,0.0
cat__F3888_6-10-2011,0.0
cat__F3888_6-10-2014,0.0
cat__F3888_6-10-2015,0.0
cat__F3888_6-10-2019,0.0
cat__F3888_6-10-2020,0.0
cat__F3888_6-10-2021,0.0
cat__F3888_6-10-2025,0.0
cat__F3888_6-11-2004,0.0
cat__F3888_6-11-2007,0.0
cat__F3888_6-11-2008,0.0
cat__F3888_6-11-2009,0.0
cat__F3888_6-11-2010,0.0
cat__F3888_6-11-2013,0.0
cat__F3888_6-11-2014,0.0
cat__F3888_6-11-2015,0.0
cat__F3888_6-11-2018,0.0
cat__F3888_6-11-2019,0.0
cat__F3888_6-11-2020,0.0
cat__F3888_6-11-2021,0.0
cat__F3888_6-11-2024,0.0
cat__F3888_6-11-2025,0.0
cat__F3888_6-12-2006,0.0
num__F30,0.0
cat__F3888_6-12-2012,0.0
cat__F3888_6-12-2014,0.0
cat__F3888_6-12-2015,0.0
cat__F3888_6-12-2017,0.0
cat__F3888_6-12-2018,0.0
cat__F3888_6-12-2019,0.0
cat__F3888_6-12-2023,0.0
cat__F3888_6-12-2024,0.0
cat__F3888_6-12-2025,0.0
cat__F3888_6-13-1990,0.0
cat__F3888_6-13-1995,0.0
cat__F3888_6-13-2008,0.0
cat__F3888_6-13-2011,0.0
cat__F3888_6-13-2012,0.0
cat__F3888_6-13-2013,0.0
cat__F3888_6-13-2014,0.0
cat__F3888_6-13-2015,0.0
cat__F3888_6-13-2017,0.0
cat__F3888_6-13-2018,0.0
cat__F3888_6-13-2019,0.0
cat__F3888_6-13-2023,0.0
cat__F3888_6-13-2024,0.0
cat__F3888_6-13-2025,0.0
cat__F3888_6-14-2010,0.0
cat__F3888_6-14-2011,0.0
cat__F3888_6-14-2018,0.0
cat__F3888_6-15-1982,0.0
cat__F3888_6-15-2010,0.0
cat__F3888_6-15-2011,0.0
cat__F3888_6-15-2012,0.0
cat__F3888_6-15-2015,0.0
cat__F3888_6-15-2016,0.0
cat__F3888_6-15-2017,0.0
cat__F3888_6-15-2018,0.0
cat__F3888_6-15-2019,0.0
cat__F3888_6-15-2021,0.0
cat__F3888_6-15-2024,0.0
cat__F3888_6-16-1995,0.0
cat__F3888_6-16-2002,0.0
cat__F3888_6-16-2008,0.0
cat__F3888_6-16-2011,0.0
cat__F3888_6-16-2012,0.0
cat__F3888_6-16-2015,0.0
cat__F3888_6-16-2016,0.0
cat__F3888_6-16-2017,0.0
cat__F3888_6-16-2020,0.0
cat__F3888_6-16-2022,0.0
cat__F3888_6-16-2023,0.0
cat__F3888_6-16-2025,0.0
cat__F3888_6-17-1992,0.0
cat__F3888_6-17-1993,0.0
cat__F3888_6-17-2009,0.0
cat__F3888_6-17-2010,0.0
cat__F3888_6-17-2014,0.0
cat__F3888_6-17-2015,0.0
cat__F3888_6-17-2017,0.0
cat__F3888_6-17-2019,0.0
cat__F3888_6-17-2022,0.0
cat__F3888_6-17-2023,0.0
cat__F3888_6-17-2025,0.0
cat__F3888_6-18-2005,0.0
cat__F3888_6-18-2008,0.0
cat__F3888_6-18-2010,0.0
cat__F3888_6-18-2012,0.0
cat__F3888_6-18-2013,0.0
cat__F3888_6-18-2014,0.0
cat__F3888_6-18-2016,0.0
cat__F3888_6-18-2018,0.0
cat__F3888_6-18-2019,0.0
cat__F3888_6-18-2020,0.0
cat__F3888_6-18-2021,0.0
cat__F3888_6-18-2024,0.0
cat__F3888_6-18-2025,0.0
cat__F3888_6-19-2015,0.0
cat__F3888_6-19-2018,0.0
cat__F3888_6-19-2023,0.0
cat__F3888_6-19-2024,0.0
cat__F3888_6-19-2025,0.0
cat__F3888_6-2-1992,0.0
cat__F3888_6-2-2004,0.0
cat__F3888_6-2-2017,0.0
cat__F3888_6-2-2018,0.0
cat__F3888_6-2-2020,0.0
cat__F3888_6-2-2022,0.0
cat__F3888_6-2-2023,0.0
cat__F3888_6-2-2025,0.0
cat__F3888_6-20-1974,0.0
cat__F3888_6-20-1998,0.0
cat__F3888_6-20-2005,0.0
cat__F3888_6-20-2006,0.0
cat__F3888_6-20-2008,0.0
cat__F3888_6-20-2011,0.0
cat__F3888_6-20-2012,0.0
cat__F3888_6-20-2016,0.0
cat__F3888_6-20-2017,0.0
cat__F3888_6-20-2019,0.0
cat__F3888_6-20-2022,0.0
cat__F3888_6-20-2023,0.0
cat__F3888_6-20-2025,0.0
cat__F3888_6-21-2005,0.0
cat__F3888_6-21-2006,0.0
cat__F3888_6-21-2010,0.0
cat__F3888_6-21-2012,0.0
cat__F3888_6-21-2013,0.0
cat__F3888_6-21-2016,0.0
cat__F3888_6-21-2017,0.0
cat__F3888_6-21-2018,0.0
cat__F3888_6-21-2022,0.0
cat__F3888_6-21-2024,0.0
cat__F3888_6-21-2025,0.0
cat__F3888_6-22-1999,0.0
cat__F3888_6-22-2004,0.0
cat__F3888_6-22-2009,0.0
cat__F3888_6-22-2010,0.0
cat__F3888_6-22-2016,0.0
cat__F3888_6-22-2017,0.0
cat__F3888_6-22-2018,0.0
cat__F3888_6-22-2022,0.0
cat__F3888_6-23-1999,0.0
cat__F3888_6-23-2005,0.0
cat__F3888_6-23-2009,0.0
cat__F3888_6-23-2011,0.0
cat__F3888_6-23-2012,0.0
cat__F3888_6-23-2015,0.0
cat__F3888_6-23-2016,0.0
cat__F3888_6-23-2020,0.0
cat__F3888_6-23-2021,0.0
cat__F3888_6-23-2022,0.0
cat__F3888_6-23-2025,0.0
cat__F3888_6-24-2004,0.0
cat__F3888_6-24-2006,0.0
cat__F3888_6-24-2010,0.0
cat__F3888_6-24-2011,0.0
cat__F3888_6-24-2013,0.0
cat__F3888_6-24-2014,0.0
cat__F3888_6-24-2015,0.0
cat__F3888_6-24-2016,0.0
cat__F3888_6-24-2019,0.0
cat__F3888_6-24-2021,0.0
cat__F3888_6-24-2024,0.0
cat__F3888_6-24-2025,0.0
cat__F3888_6-25-2009,0.0
cat__F3888_6-25-2010,0.0
cat__F3888_6-25-2011,0.0
cat__F3888_6-25-2013,0.0
cat__F3888_6-25-2014,0.0
cat__F3888_6-25-2015,0.0
cat__F3888_6-25-2018,0.0
cat__F3888_6-25-2019,0.0
cat__F3888_6-25-2024,0.0
cat__F3888_6-25-2025,0.0
cat__F3888_6-26-1998,0.0
cat__F3888_6-26-2007,0.0
cat__F3888_6-26-2008,0.0
cat__F3888_6-26-2009,0.0
cat__F3888_6-26-2012,0.0
cat__F3888_6-26-2014,0.0
cat__F3888_6-26-2018,0.0
cat__F3888_6-26-2019,0.0
cat__F3888_6-26-2020,0.0
cat__F3888_6-26-2024,0.0
cat__F3888_6-26-2025,0.0
cat__F3888_6-27-1986,0.0
cat__F3888_6-27-2009,0.0
cat__F3888_6-27-2011,0.0
cat__F3888_6-27-2012,0.0
cat__F3888_6-27-2013,0.0
cat__F3888_6-27-2014,0.0
cat__F3888_6-27-2015,0.0
cat__F3888_6-27-2016,0.0
cat__F3888_6-27-2017,0.0
cat__F3888_6-27-2018,0.0
cat__F3888_6-27-2019,0.0
cat__F3888_6-27-2022,0.0
cat__F3888_6-27-2024,0.0
cat__F3888_6-27-2025,0.0
cat__F3888_6-28-1996,0.0
cat__F3888_6-28-2007,0.0
cat__F3888_6-28-2011,0.0
cat__F3888_6-28-2013,0.0
cat__F3888_6-28-2016,0.0
cat__F3888_6-28-2017,0.0
cat__F3888_6-28-2018,0.0
cat__F3888_6-28-2019,0.0
cat__F3888_6-28-2023,0.0
cat__F3888_6-28-2024,0.0
cat__F3888_6-29-2012,0.0
cat__F3888_6-29-2013,0.0
cat__F3888_6-29-2015,0.0
cat__F3888_6-29-2016,0.0
cat__F3888_6-29-2017,0.0
cat__F3888_6-29-2018,0.0
cat__F3888_6-29-2019,0.0
cat__F3888_6-29-2021,0.0
cat__F3888_6-29-2022,0.0
cat__F3888_6-29-2024,0.0
cat__F3888_6-3-1998,0.0
cat__F3888_6-3-2008,0.0
cat__F3888_6-3-2009,0.0
cat__F3888_6-3-2013,0.0
cat__F3888_6-3-2014,0.0
cat__F3888_6-3-2016,0.0
cat__F3888_6-3-2019,0.0
cat__F3888_6-3-2020,0.0
cat__F3888_6-3-2022,0.0
cat__F3888_6-3-2023,0.0
cat__F3888_6-3-2024,0.0
cat__F3888_6-3-2025,0.0
cat__F3888_6-30-1997,0.0
cat__F3888_6-30-2001,0.0
cat__F3888_6-30-2009,0.0
cat__F3888_6-30-2011,0.0
cat__F3888_6-30-2016,0.0
cat__F3888_6-30-2018,0.0
cat__F3888_6-30-2022,0.0
cat__F3888_6-30-2023,0.0
cat__F3888_6-30-2025,0.0
cat__F3888_6-4-2001,0.0
cat__F3888_6-4-2003,0.0
cat__F3888_6-4-2007,0.0
cat__F3888_6-4-2011,0.0
cat__F3888_6-4-2013,0.0
cat__F3888_6-4-2014,0.0
cat__F3888_6-4-2016,0.0
cat__F3888_6-4-2018,0.0
cat__F3888_6-4-2020,0.0
cat__F3888_6-4-2021,0.0
cat__F3888_6-4-2024,0.0
cat__F3888_6-4-2025,0.0
cat__F3888_6-5-1986,0.0
cat__F3888_6-5-2007,0.0
cat__F3888_6-5-2008,0.0
cat__F3888_6-5-2013,0.0
cat__F3888_6-5-2014,0.0
cat__F3888_6-5-2015,0.0
cat__F3888_6-5-2018,0.0
cat__F3888_6-5-2023,0.0
cat__F3888_6-5-2025,0.0
cat__F3888_6-6-1994,0.0
cat__F3888_6-6-2006,0.0
cat__F3888_6-6-2009,0.0
cat__F3888_6-6-2012,0.0
cat__F3888_6-6-2013,0.0
cat__F3888_6-6-2014,0.0
cat__F3888_6-6-2015,0.0
cat__F3888_6-6-2016,0.0
cat__F3888_6-6-2017,0.0
cat__F3888_6-6-2019,0.0
cat__F3888_6-6-2022,0.0
cat__F3888_6-6-2023,0.0
cat__F3888_6-6-2024,0.0
cat__F3888_6-6-2025,0.0
cat__F3888_6-7-2010,0.0
cat__F3888_6-7-2012,0.0
cat__F3888_6-7-2013,0.0
cat__F3888_6-7-2014,0.0
cat__F3888_6-7-2016,0.0
cat__F3888_6-7-2017,0.0
cat__F3888_6-7-2018,0.0
cat__F3888_6-7-2021,0.0
cat__F3888_6-7-2022,0.0
cat__F3888_6-7-2023,0.0
cat__F3888_6-7-2024,0.0
cat__F3888_6-8-1973,0.0
cat__F3888_6-8-2016,0.0
cat__F3888_6-8-2017,0.0
cat__F3888_6-8-2018,0.0
cat__F3888_6-8-2021,0.0
cat__F3888_6-8-2022,0.0
cat__F3888_6-9-2000,0.0
cat__F3888_6-9-2010,0.0
cat__F3888_6-9-2011,0.0
cat__F3888_6-9-2014,0.0
cat__F3888_6-9-2015,0.0
cat__F3888_6-9-2020,0.0
cat__F3888_6-9-2022,0.0
cat__F3888_6-9-2023,0.0
cat__F3888_6-9-2025,0.0
cat__F3888_7-1-1991,0.0
cat__F3888_7-1-1999,0.0
cat__F3888_7-1-2002,0.0
cat__F3888_7-1-2009,0.0
cat__F3888_7-1-2011,0.0
cat__F3888_7-1-2013,0.0
cat__F3888_7-1-2014,0.0
cat__F3888_7-1-2016,0.0
cat__F3888_7-1-2017,0.0
cat__F3888_7-1-2019,0.0
cat__F3888_7-1-2021,0.0
cat__F3888_7-1-2022,0.0
cat__F3888_7-1-2024,0.0
cat__F3888_7-1-2025,0.0
cat__F3888_7-10-2000,0.0
cat__F3888_7-10-2009,0.0
cat__F3888_7-10-2012,0.0
cat__F3888_7-10-2013,0.0
cat__F3888_7-10-2014,0.0
cat__F3888_7-10-2017,0.0
cat__F3888_7-10-2019,0.0
cat__F3888_7-10-2020,0.0
cat__F3888_7-10-2024,0.0
cat__F3888_7-10-2025,0.0
cat__F3888_7-11-1989,0.0
cat__F3888_7-11-2006,0.0
cat__F3888_7-11-2013,0.0
cat__F3888_7-11-2014,0.0
cat__F3888_7-11-2015,0.0
cat__F3888_7-11-2016,0.0
cat__F3888_7-11-2017,0.0
cat__F3888_7-11-2018,0.0
cat__F3888_7-11-2019,0.0
cat__F3888_7-11-2022,0.0
cat__F3888_7-11-2024,0.0
cat__F3888_7-11-2025,0.0
cat__F3888_7-12-2004,0.0
cat__F3888_7-12-2012,0.0
cat__F3888_7-12-2013,0.0
cat__F3888_7-12-2016,0.0
cat__F3888_7-12-2017,0.0
cat__F3888_7-12-2018,0.0
cat__F3888_7-12-2019,0.0
cat__F3888_7-12-2021,0.0
cat__F3888_7-12-2022,0.0
cat__F3888_7-12-2023,0.0
cat__F3888_7-12-2024,0.0
cat__F3888_7-13-1990,0.0
cat__F3888_7-13-2004,0.0
cat__F3888_7-13-2007,0.0
cat__F3888_7-13-2010,0.0
cat__F3888_7-13-2011,0.0
cat__F3888_7-13-2013,0.0
cat__F3888_7-13-2015,0.0
cat__F3888_7-13-2016,0.0
cat__F3888_7-13-2017,0.0
cat__F3888_7-13-2018,0.0
cat__F3888_7-13-2022,0.0
cat__F3888_7-13-2023,0.0
cat__F3888_7-14-2003,0.0
cat__F3888_7-14-2005,0.0
cat__F3888_7-14-2009,0.0
cat__F3888_7-14-2010,0.0
cat__F3888_7-14-2014,0.0
cat__F3888_7-14-2015,0.0
cat__F3888_7-14-2016,0.0
cat__F3888_7-14-2017,0.0
cat__F3888_7-14-2020,0.0
cat__F3888_7-14-2022,0.0
cat__F3888_7-14-2023,0.0
cat__F3888_7-14-2025,0.0
cat__F3888_7-15-2005,0.0
cat__F3888_7-15-2009,0.0
cat__F3888_7-15-2010,0.0
cat__F3888_7-15-2013,0.0
cat__F3888_7-15-2015,0.0
